X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,Y
0.4358691987461424,-43.549073197583475,0.8064647709320862,-1.1322765501227978,-99.83812010618861,-0.5834384843647703,-34.303971557742415,10.336810081132942,-0.08490209656252676,-0.5700803200000691,-0.03529234640124166,1.3961409061324175,0.6109922826707938,88.97554784183292,-0.1432940889531202,-0.84897372595676,-97.4021408236162,-0.2671830339608662,-1.3239340881532518,2.209328177630369,-0.3933189564442731,0.3197139056718895,-0.03251348554558022,0.4458163708763592,0.06826089714237937,-0.785841199373755,-0.7298027939518995,-2.1262005357896854,0.8889423354416504,0.712600606812953,-1.4286388341295089,0.24396038689327898,-0.042388684624912916,-0.09852302497968457,0.5810172636829429,-1.4576735168282027,0.8937828811392691,0.44715575629575843,-0.006592438517100186,1.3751202350607168,0.8225882344941687,-0.2351317203716899,0.5206489406720963,0.5120680025884005,-0.9626741371061904
-1.7462650919416522,-59.34227591411771,-0.48515414199135853,-0.7363797569449615,-72.20521928360868,-0.5797765747635554,-53.704510379472,8.880222612310249,0.3225635567852898,0.7765162302874027,0.6827673422601749,-0.030267231661211935,1.4613587430433497,128.76679007238542,0.6685986616158499,-0.6641678667640057,-63.11755925405958,-0.10832304764957446,0.4285840181208912,1.1375905897165395,0.24281640014806763,-1.8890800256860258,-0.46217608153095885,0.17945771769073576,-1.3377708369874344,0.734908456362733,1.5254736118073353,0.9188417384629032,1.3857380799089265,0.22741055378975544,-0.08344969107832621,-0.23111570094402215,0.6839856359238772,1.5416335324766839,0.9328343601908001,-0.5839457653426593,0.7767247123488256,-0.615722618518854,0.03241499796465938,-0.19824019650828578,0.20222781645403082,-0.02154971919720031,-0.17545989501508044,-0.12602221232563549,0.1304443243200043
1.4216610992242813,-62.88632720502344,0.10244776567514106,-1.9707233214152196,-69.43013796833327,-0.6198336368736519,-13.074111434205282,10.630556736163443,1.1552301763840103,-0.6959847754334568,-2.188665430827632,-1.0263404057033334,2.131356142994616,115.03240351724938,1.1704445715027267,-1.3875660071191867,-94.41949175257089,0.29571153037308323,0.36736549106343747,0.37355253385223447,-0.417275775027109,1.0213074771637118,1.3236334946019368,-0.8947790306767142,-1.8653666123216501,0.38174547008315934,0.8292173034528308,-0.6841239566327001,0.1841465130741341,1.24611929730631,0.9593112658632761,-1.5094423427550139,-1.1437855126152399,1.598218568760092,-0.5863116940023451,1.542572349891699,-1.3800522368639998,-0.32442210469312593,-0.5703187535450255,0.010215077624187448,-0.18664868233076407,1.5013774015503596,-1.6109515858753019,-0.8049509809980423,-0.40791063364380714
-1.4315629866959803,-17.16971814520543,0.5305244331817676,0.32593219474875534,-90.69012477129365,0.4260731459365814,-42.50751585511085,8.26600790620528,-0.8155483652200899,1.4867435354336773,-1.0655595426050424,0.9828823659113665,-0.633960846831065,80.99191957730228,-0.7805151463947803,-1.640265819892898,-97.68711735488782,1.1323558747208087,-0.7109682078673449,-1.495590786477758,-0.25283912662658586,0.7641478916515265,-0.12722946780436423,-0.5876732048417612,-1.2559919815910472,-0.6656168792904262,0.1117180715519079,1.4963596867717313,0.35236794061810345,0.8281302612490302,-0.7434250300458707,0.7151390789322376,-1.1787239152324327,0.44670508655541563,-1.4773852347970358,-0.33669979002897404,-0.8144411291842928,-0.2779074781587348,0.47704096886850744,2.0727264410368873,0.09518284547660574,-0.9444368403968905,-1.6026852993272542,0.05347835044945536,0.09685791253089128
1.6042280225321028,-75.38947677917308,-0.6276772032650354,-0.24722846278364546,-111.51188398754901,0.6663293694358763,-44.314712878750186,12.398703390727738,-0.2209546518340579,-0.9326471122037985,0.15640232146423472,0.12182314844613235,-0.8678410872381223,104.09875752023224,-0.5479254389112987,0.14600748872468164,-113.09894878377129,-0.9221024758928988,0.8914125737625728,1.3518571526983,0.14016414374021516,1.1297559036231255,0.7617255489904919,0.24239489337409056,-0.1252810556534605,0.4115616015551392,-0.021263577257279214,-1.3898004058594045,0.6629064807642492,0.22835012102808422,-0.8762154788923086,1.5291657834268588,0.42825061657120067,-0.864329387665328,1.031280133698591,-1.8638122350295334,-1.070653703938141,-0.1984795517571881,0.8329672091291126,-0.45369193388431367,0.14245037403738534,0.9328052564571001,0.745329915240727,1.8891501406931734,0.43448834814015297
-0.11484941086159749,-33.560134152894555,-0.4056715505602697,0.09453669986560595,-109.12568843244361,0.8941881251013337,-45.94993327221428,14.744444258304702,2.8532302258128635,1.0968524601940353,0.3429153777439783,-0.91160301315673,-1.3222846108884152,70.92397952191456,1.803573574297832,-0.6011116502544844,-126.0191902515455,0.18826573872093286,0.08698109251711747,0.48326313666813975,-0.3729078822001374,2.348687132829064,-0.9992929440535657,-0.5484228242533316,-0.8430772962740554,0.4483334607438947,0.40233088150822865,0.7545136789322527,-0.41940922704125616,-0.015975331200642207,-0.9944630298976233,0.25904234071257715,1.6736963964631406,-0.5912726417658147,-0.002107584586028115,0.044309359945422885,-0.006498286014657309,-1.068432200678666,1.1021845224992994,1.0720029150640185,-0.8989459333858056,-0.15287837130402102,0.3037619625620408,-0.802968202669713,-0.5694565564064278
-1.6260275875579298,-87.2121760763379,-0.35536806935293025,0.32794832116914174,-70.66745328305943,-0.10048268592618849,-19.194415276569412,14.603367766628068,1.5730097868834627,-0.3509344192013104,-0.8756712609191337,-0.035567118295571326,0.8137533581326463,70.68847128687943,-0.5799889067808209,1.662567482253141,-65.3425969052095,-0.5684581216189643,2.5864281035446743,0.3695319118350874,-0.610868974045675,1.0381180642794312,-0.2994479304757941,-0.491513764888243,-1.4245077626737472,-0.8205597563683551,0.12952322799466268,-0.26560677138861594,1.446523769287737,0.47049523323487913,1.0583485079819726,-0.7606821984903878,-0.38631695275119393,2.6554157111813206,1.3722939994936543,1.0354057313019986,-1.2635918178951637,0.5184675752769398,-1.2086055909061257,0.6661162802068212,-0.4042763570340457,0.5010485097338139,1.4783242763242512,1.7746621053395641,-0.6750215774503385
0.03460561477326079,-60.234484468198886,0.5221271739000619,-0.32871215489385164,-93.29380566305599,1.9618415533999647,-44.307026825756594,7.5423175325616665,0.2518726676469164,0.1768700971690204,0.6849103814794729,-0.436994111456146,1.2157061028557299,101.73362650517,-0.1746356353084297,0.9519222958391351,-76.2365754372306,-0.7350489271067996,-0.5574776288468533,0.16987668337719966,-0.33632349652145493,-0.6293013112330583,0.21992088082960015,-0.958198696881017,-0.6636728056298056,-0.6808702262639874,-0.8685483613868943,1.1584895133060855,-0.6301735766624543,-0.10016885734499305,0.6089911818955746,0.5017536160139943,0.8779789180977008,2.174774886310664,-0.8118023303274835,0.4295775755195018,1.8889286679429216,-0.8453818673024,0.14290542025325778,0.3306377385778358,-0.8182828893749394,1.1346934270737583,-0.23952397595279112,0.5416399723773362,-1.150651895868764
-1.257007151763093,-73.08410881677821,0.9568258225184034,-1.1312156303123742,-114.87984094669031,1.3767794342315705,-33.04726910485902,6.2485470634798,-1.0275171727881578,0.8086408536723744,-0.6434314510179371,0.9059719176169536,-1.3013592009330168,108.00451181302044,-0.19824880258546557,-0.45246793485372333,-96.71842038022217,0.7062565506209812,-1.0782662333047464,2.198067028870381,0.4032220483034507,-0.9503081761998153,1.276853628154345,-0.5087064429533026,0.5935496402807001,2.3623433302303267,1.1690392001910133,0.4208259357184672,-1.7089675946757288,-0.43764516248928165,0.27659744488819327,0.18371535122360577,0.23282890271936466,0.9577342602291484,-0.5569050124325549,0.16427460406769115,-0.3055956603373541,0.3428890837698533,0.5633686991260992,0.2545960853128732,1.7906079815931686,-0.6144076634974381,0.2925159226452486,2.859523405303063,1.3249981534712116
0.6974036607523735,-68.34267446501335,0.9265506953100329,0.9432248837503174,-85.66871879015486,-0.5488831878093527,-42.61898003406023,6.011367412875092,0.705092798753441,-0.46296624848334195,2.0030825320214904,-0.275001316093511,0.3148998729358659,148.9629895969732,-0.43554115318673725,-0.6307301802003521,-56.39560031610509,1.0897626241124667,-0.11744266346088005,-0.5016834557961274,-0.7747235448377463,-0.7739758885717591,0.11916826467797956,0.0168408114505379,-0.20636222796062817,-0.4153087377289575,-0.6453896927246603,0.24253981320356816,0.39232894839929244,0.7725704713371886,1.8146954041765706,0.08965240307664424,-0.5458122110124359,-0.49365667870650803,-0.04313380094333805,-1.9985285776029271,-1.3097054689393812,-0.0735479590300532,-0.9949261077259623,-0.030518361781428867,0.0569343607703182,-0.044770958552056116,-2.1111328794507944,-1.1203965549728896,-0.6474432867776116
