X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,Y
-0.7117285439944693,-0.05255485110955795,2.2416510739977387,59.81184987014809,0.9399072588275402,18.55047754839337,-0.28186029456907397,1.5290106096298062,0.6311064068011821,1.0721725088949405,-1.304755620345619,-1.8530707632988925,-0.9773521813782476,-0.2803199571911449,-0.499503106362541,0.9483306673991801,0.8517575720199982,-197.26462425834734,-24.178834009006753,0.2671150496352132,0.9956848131506998,0.32928191334097995,-0.015271538865704528,0.23377496020474803,-0.4286982373428434,1.0640488019994188,-140.04889997058922,0.003976327474896469,0.2601498052357319,-0.14894622680907063,-0.5478209007194029,-1.5471468812204283,1.0423350457514573
0.1971717284043175,-1.2116465314605236,1.3245744807406186,38.093806687004864,0.0008291016824842193,12.16810562597152,-2.267163988084682,-0.6545470463107983,-0.2773660295678453,0.6292405449025633,0.7780646685335794,1.6913529813720098,-0.0905738287744991,2.278025146725745,-0.3760135788874,0.7568175231135812,1.211091628897312,-412.43923904121795,-16.96574371798221,-1.423030078743485,1.5169859005916662,-1.0904152303922257,-0.16766913687012439,-0.7324685500871748,-0.17704396356542604,0.9480904774234914,-201.74771367910077,-1.264279722640465,0.8357520486261596,0.5387863465186407,-0.19266388020232814,-1.2936576793007029,0.7642713097558911
-0.49049234682561477,-0.6504932427388189,-0.9843142231984763,55.10459975588088,-2.577567534449662,9.931549957232068,0.588743001137198,0.851918738505227,-1.3478196415400885,0.7361587013660824,-2.1603092309945184,0.23848090297979552,-0.6987207745795169,-0.020544482458512512,0.45348335079615365,0.8084531994542377,0.22405501930671465,-188.8754781363154,-14.73082613450382,-0.08617678114978088,1.1772238668323458,0.17277780255236924,-0.095821878238948,0.13536436384015252,-0.6659230168939538,1.4290404793202907,-152.53336303390694,-1.942837169486539,-1.5328557917888597,-0.8802403660562816,2.561322358623651,-1.8059453308401927,-0.9860485956313134
0.6426308469938821,-0.6765904672645534,-0.8466107237159446,32.312039741157946,0.6423437281575191,20.230562712365007,1.1949708462137663,1.0601470817549312,0.3969173738385539,0.49164663828716626,-0.6013459726502284,-2.1521586080317014,-0.6160689481848048,-0.5780619128224775,-0.27176967186355916,2.1616345062978035,-1.4530213229214284,-506.2387779485351,-24.34165678817954,0.7604354516296108,0.748215823426586,-1.1748892176602286,-0.33518143871985123,0.543684634771837,-0.8328040139022779,-0.38343169832683427,-165.51980454000406,0.19321906606107928,-0.1844616789354473,-0.04450368198984373,1.4094003625897271,1.017759369895195,0.9583730689021395
-2.6597797386787443,1.6241636789188938,-1.429760571889581,70.26047176499776,-0.4735486509177163,5.8454285219105,0.6455074744866669,0.405965987535082,1.4541351996645064,0.7759320346079616,-0.2979414417153865,0.9962578202251999,0.5313042596422091,1.4993796393597194,-0.5290682096976758,-1.166705292416826,-0.6226612519309616,-398.17529486256836,-38.2621869160737,1.4318849754735687,-0.3979267484813666,0.7007634025385913,-0.30043809149493933,-3.0428094737163027,-0.10360243904158285,-0.22878636521235565,-130.8886269460262,0.606187595399367,0.1925207391290714,1.2360653215500552,1.1241604117195712,0.31916698719492326,-0.887792957911717
0.45820421370235714,1.1341330218831203,-1.1089600985047394,39.97270197554298,-0.968506874578918,16.569522462505116,-1.2599860781053929,0.15107113475282172,0.34242738140740364,0.7034127354338712,-0.22845318251906782,-0.9048018017648396,-0.8373959744970323,-0.9784137738829145,1.4038261329220951,-2.090651756968336,1.390577221103979,-314.922365850497,-27.997974787705097,-2.0161422858866014,1.2385626846616873,0.9470499085757639,-0.4593269306685355,0.7694374683581243,1.8261599822834778,-2.2606038957927304,-195.37008419273863,-0.7425310965435907,1.7734992023975602,0.4983420598072797,-0.36999711168451593,-0.2555824251297319,0.3413764746167755
-0.4530915009014055,1.0310243726401427,0.8513285968705617,66.33510950842285,-0.7415834578127608,12.791919210328548,0.8938434448293618,-0.40535938899342316,-1.5839596153839575,0.7084780431596919,-1.1451230944660102,1.0374719582749812,1.17184809584544,-0.6937046002003506,0.4680578285375365,-1.560582784635255,0.5168150407768873,-308.19954690889506,-21.40626628925242,-1.03141825487455,-0.74961711729907,-0.07402171169252071,0.4311875067387072,0.6966477231223811,0.04838854209996826,1.1302992440707673,-235.59269131947886,2.050508621786871,0.636846145330978,-2.8148512541671,-0.5907791885036829,0.2448061316843636,-0.38017447056025766
-0.11289640218439678,1.1276592009429447,-0.43102437987965186,60.64706896301537,0.5047701771820226,4.695486712474396,3.0167578367714127,0.49429702515294643,-0.13579849056095888,0.6414937636138749,0.13347749122614888,0.8232420958359747,-1.8045558757862108,-0.29507744147220166,-0.10735908257977189,-0.7902178298237004,0.1666838235920845,-181.31313882052171,-20.179894956749447,-0.5431590536421628,-0.4085576492397043,-0.9057660104634879,0.16996862038540814,-1.1397941358935668,-0.3217469773582886,0.5425482881463233,-251.77623314663836,2.157627887458787,1.9551629069966259,-0.42770466672480817,1.957326116063842,-1.0413224826778251,-0.7338837356578289
0.40940579120614734,1.0153961217409577,-0.9817829690683505,52.81443733326056,-0.05345138482145972,14.92192630468356,0.04555548559453719,-0.7216318396133975,-0.5506697400704167,0.6080359110114122,-0.504573947473127,-0.04109827123078023,-1.196516168029313,-0.07408116741980757,-1.0132204136675653,-1.136251577384466,-0.9507810189019734,-323.2851312629688,-30.918215654981164,-0.40883080353289963,0.2893320735410203,1.266083713921816,-2.177111270019121,0.2958416757422975,-2.30609497185049,0.8439370900346725,-301.7424002589851,-0.85657120941972,0.3589704906165865,1.3681564640036898,-0.9060996900499538,-1.2290110702348185,-2.5414899603675125
1.6716286972695533,-0.7374638580682062,-0.4346950891753384,45.635043119286685,-1.45159786901371,3.4215980925618927,2.2980774924702767,0.984149591833798,0.16941063427302505,0.6241521548496826,-1.2990153629938899,-1.1242134259785121,0.21425822494108437,-0.04316980704452514,0.4741906020079929,-1.6072849584297038,0.0914971208090658,-307.6792073811688,-29.691232073534387,-0.1410933055931482,-1.3002414527717947,-0.5127622429865939,0.11771692486246711,0.6900057382122238,-0.5219375756465506,-0.19305504756501948,-152.4048412818557,-0.2784548176169949,-1.7560732202493037,-1.0852305178162671,0.6523882540677122,-0.6018565658662288,0.5380370884498128
-1.0198349633929562,-0.9072809582811773,1.0245210039363273,33.86991917247403,1.1563168035009468,15.434782868074377,0.23325767557963425,-0.7003823630158013,0.38258996205070106,0.4427356266923633,-0.18150066968784864,0.02869525215619114,0.4856202156733823,0.642903068537955,-0.9537095391260462,2.2947132649922106,-0.441803560767076,-284.1568846893618,-22.6635301543748,1.4379906431671223,1.208765170440272,-0.15715451538930192,0.17608028231070938,0.7190992916079577,-0.3848514055602231,-1.2914218208219868,-242.17081797798937,-0.36248241378666873,1.690750357597215,1.5468456202539962,-0.2258382489440972,0.19513117098934424,0.18949417238378452
