,Value
0,8.626762644551414
1,8.532466652897362
2,7.993419283660934
3,6.278267458224306
4,8.438846197575977
5,7.756964737221541
6,6.7738330589570115
7,7.603731291203953
8,7.412704925954593
9,9.330833489032253
10,6.5120057749564175
11,8.012060382681687
12,8.32874995032584
13,6.659889881368423
14,8.557192768413467
15,5.977053805280121
16,10.398322732046939
17,8.049998220162351
18,7.1015814701277336
19,8.94341156209085
20,7.197973944069334
21,9.061932915365212
22,7.502541943663841
23,7.690129111713846
24,7.9596210014651305
25,8.320691800949263
26,8.816228472524955
27,6.6451448869674685
28,7.992255733067852
29,7.757485003964408
30,8.49395607224334
31,7.048427239920345
32,9.175539465359275
33,7.654748251184616
34,7.577694689657109
35,8.463071463331541
36,7.707624399514156
37,8.075210911365568
38,5.49064451843782
39,10.261226427620315
40,7.600691541027119
41,7.277672118162473
42,8.968617477573636
43,8.39930824717238
44,5.862621973724355
45,9.259441487322485
46,6.357976018574419
47,9.238043336988248
48,7.688785084342779
49,6.657770504564855
50,7.359467373790745
51,10.033345188865441
52,7.741355639444528
53,6.409148575262909
54,7.657733758413578
55,8.263713877834569
56,7.3740614034338705
57,9.13055664547411
58,6.963995919132341
59,7.203602654094
60,8.568571065235691
61,9.056664415062503
62,6.605899487702285
63,6.445886948983373
64,9.6078057788951
65,6.218095208433594
66,8.358752120390015
67,6.722411806835918
68,8.342883292671296
69,7.224546547763104
70,7.492690054281002
71,9.073559644128107
72,6.528638027377653
73,10.409474660546342
74,7.128985375586309
75,6.442099568699671
76,11.151844510301
77,4.313676430465126
78,7.552049855185775
79,9.617785797412433
80,5.427665384384422
81,8.400503368310511
82,9.233446353907254
83,5.354209542272471
84,7.847882415895617
85,7.816768669468155
86,7.370768516323821
87,6.615541546352018
88,9.632404747988836
89,7.052500473103086
90,7.953140445525033
91,9.376270698836954
92,5.034714740843455
93,9.969923849311336
94,6.354507627765724
95,8.373187838199307
96,7.739710362756691
97,7.748277885460695
98,5.8697736668122324
99,9.158835632957155
100,8.813739903101087
101,7.371841814360842
102,7.97290215975743
103,7.291279927569095
104,7.8195273959821225
105,6.603398842852444
106,9.727187038435696
107,6.083558193297678
108,8.25570861911477
109,7.909614702423163
110,6.163912830773734
111,8.634492872177477
112,8.419568824964848
113,6.682027242305928
114,8.722230271307529
115,9.850775293858426
116,5.172448685285389
117,10.321670978850314
118,6.396843620437798
119,6.195639629898915
120,9.770752437443216
121,7.8477967984768995
122,7.740256834213618
123,7.53267827759559
124,7.72881721022798
125,8.909197587308997
126,6.323506284868923
127,8.117182240529187
128,8.850924136799653
129,7.767650297706215
130,7.648030833083583
131,7.803391305535927
132,8.847982337600657
133,7.5533400124221135
134,8.283032545595567
135,8.425976608924008
136,7.342575553697301
137,6.873504562568559
138,8.178490108566761
139,8.176745248820207
140,8.598545441495714
141,7.8442820906719195
142,6.544595795253283
143,8.705286047000925
144,9.597707268469724
145,6.559961457446324
146,9.017547646265362
147,7.08488427050888
148,6.542077941999445
149,8.459488898544953
150,7.109527337325321
151,8.082281881077408
152,8.89882529068684
153,7.526827514063232
154,8.69467817219217
155,8.704681928162325
156,7.322706712397345
157,5.780131922255505
158,9.84867483270064
159,9.682921968861297
160,6.167348394476434
161,7.47997408838631
162,9.39384981218557
163,6.494676163945565
164,9.672045451130705
165,5.466670275571339
166,9.51601284661408
167,8.618707262584508
168,5.723714339189939
169,11.175523086374161
170,7.279860747556672
171,6.001297701736842
172,11.020382727209476
173,4.992607854094459
174,9.680720866397458
175,8.772790908246293
176,6.999878636596414
177,7.174352355003146
178,8.447935568999723
179,8.130731147299079
180,6.355950291173057
181,9.971307410326654
182,6.950086810346098
183,7.09973030541733
184,6.100487379095595
185,10.930553955129755
186,5.785796005089363
187,8.520960748027651
188,6.809447740553901
189,7.383511212230157
190,8.28127161813558
191,6.653335064802176
192,10.073027086550113
193,7.398316915384582
194,6.896780049457361
195,8.96942566182022
196,8.392692392818983
197,6.9796254546745295
198,9.854006969473696
199,5.6023323027879055
200,9.584442592329264
201,7.612625556752292
202,8.257650293577548
203,7.871251986320075
204,6.6654259229991055
205,10.134507970507192
206,8.152010045530718
207,6.170747997815004
208,9.538749303410889
209,7.661368792443785
210,5.837381535212359
211,9.59431129919718
212,5.58199691257783
213,9.552038991718527
214,8.793915781202635
215,5.079272964747506
216,8.231932708845733
217,6.877859849306057
218,9.097524200106685
219,7.998107973561034
220,8.208822546310875
221,7.920767794779113
222,7.5278980531230975
223,9.287091224905968
224,5.350456654762395
225,9.020125827974873
226,8.163097933264927
227,5.9370930018936345
228,8.563795657834559
229,9.532077287277286
230,5.020571897576611
231,10.733990872983968
232,6.770123990094188
233,7.707510751663705
234,8.9444580091929
235,7.943877547991166
236,7.30348093316508
237,8.874804522082739
238,7.537697335551723
239,9.784482315209132
240,7.049775997289315
241,6.042294546958789
242,8.584222157727016
243,8.686468081738061
244,7.258581175405338
245,7.401433904768268
246,7.730462347907899
247,7.543514225582859
248,7.8571104005587245
249,9.71372611561918
250,5.517843872930907
251,9.738742031365824
252,7.7482803881761715
253,6.097315660294761
254,9.743973985170555
255,7.617171009404345
256,7.790821892508205
257,8.448542590865546
258,6.62192443665195
259,8.087281263965842
260,9.046806509919326
261,8.46934171389898
262,7.108599330464861
263,9.12141077544506
264,7.556921045136756
265,7.751207580957983
266,8.32880233774312
267,8.076742576121708
268,7.223344896667774
269,8.467061397711728
270,11.302855211983289
271,4.491807839576607
272,8.854697604632621
273,9.022573243371033
274,7.526360673284351
275,7.317431721465963
276,8.338249632291689
277,7.975148861330986
278,8.839919021460755
279,8.255551450049998
280,6.82136567471788
281,8.856429778941417
282,8.258597695928986
283,6.7374974714566545
284,8.519973830119088
285,7.09691686332569
286,6.358248899254679
287,11.353671834703265
288,5.782660343160767
289,8.567800762693436
290,7.986587717939091
291,7.040277028402178
292,8.579051139851817
293,8.794788256403558
294,7.4780846770418865
295,8.928271001548238
296,6.444201883101105
297,6.71748833046348
298,9.637815556932562
299,7.001986047160763
300,8.015149693860494
301,8.641634578771482
302,7.550879931043935
303,8.051503533445674
304,8.810322527662397
305,7.96856042795377
306,5.402381004860345
307,9.760212410893562
308,7.233946061995779
309,6.759006381267408
310,9.993626567585174
311,5.870243494337988
312,8.288931193050663
313,9.41907226498673
314,7.892106205294718
315,5.866848937303223
316,9.775084274023028
317,7.358948109772676
318,6.838893991165307
319,7.9721274683810925
