,Value
0,0.753400842262266
1,-1.4384309435711857
2,1.0539127499267056
3,1.7549090117291553
4,0.471221433245532
5,-1.724133668993903
6,-2.178730420364608
7,0.6759015170945336
8,2.2105283681236596
9,2.0131841072801664
10,0.11947818890737416
11,-1.1977605377608151
12,-2.3238999832410476
13,-2.7871771742807567
14,-0.0654711468989213
15,1.019260938403369
16,-1.3195029730695726
17,-0.15160172472494482
18,-0.1863253282985904
19,-0.5381537304315418
20,0.9699669947025237
21,-0.01756207948032884
22,0.9509779482262875
23,0.9156334960078438
24,1.4067468672028025
25,1.2858994973481739
26,-0.27823369623022165
27,-0.9225087890940047
28,-1.9622326496788243
29,-2.070159275895374
30,0.18923259549411686
31,1.7250676057958274
32,2.0778555311565516
33,3.8466924433510146
34,3.3698689938507713
35,1.1643164436288875
36,-0.6823773470075102
37,-1.5334475828589784
38,1.7334460350735998
39,2.672535743874387
40,0.4054961078571645
41,0.14055713230642697
42,-1.3966230003156008
43,-2.6465353584069953
44,-2.012774442903077
45,-3.233652326456588
46,-1.4460483932686907
47,1.6379222123554396
48,0.8066876262923686
49,0.13509432241125516
50,-0.5601701557839498
51,-0.5996405199887784
52,1.139707742493322
53,2.1444339362113944
54,2.939390285891535
55,1.9994313624790583
56,0.37316974040229306
57,-0.8705685190703885
58,-1.371180366660873
59,-0.05037790719368995
60,1.1259369486579327
61,0.5823444310325361
62,1.5162386898834235
63,2.2477944317173053
64,0.6633816708343939
65,-0.15567258112155216
66,-0.12148388641838787
67,-0.7768696630699478
68,-1.8309840450765247
69,-0.6670025876989395
70,-0.1788436298300486
71,-0.8288409428844273
72,0.8274369956408478
73,1.0468177228534137
74,0.9890861075045609
75,1.3059181206224313
76,1.356795328326917
77,1.9347915285176602
78,-1.118171225483955
79,-0.6437733864855912
80,1.051925396806207
81,-1.9751406445914286
82,-1.8621740640726203
83,0.2534185339412598
84,-1.0063821232159436
85,-1.8373841627031289
86,-0.1146771976514816
87,1.8183283623123196
88,2.4389510691344105
89,2.241209958532904
90,2.2312761839571587
91,-1.1155678595497338
92,-3.138718132573649
93,-0.5582251716694364
94,-2.232366224982685
95,-1.9952842872190875
96,1.5724411471426438
97,0.19362706165790888
98,-1.117596111709543
99,-1.225696132726117
100,-0.9554378286848819
101,-0.05431284883488123
102,-0.047024974585088045
103,-0.9268535277423129
104,-0.6730325730181435
105,0.08067526309042633
106,0.5146117646091244
107,1.2322534888635694
108,-1.0225774320368959
109,-2.782482302243138
110,-1.3798582777426405
111,-0.366779303503211
112,-0.06233180807052169
113,1.195424163837535
114,0.8239151138718194
115,-1.4971696581988703
116,-2.760855050902189
117,-0.6798524137528317
118,-0.3728004827472745
119,-0.05207208806762076
120,1.0274630533404583
121,0.3771494323653457
122,-0.27586813092250373
123,-0.9740139594457988
124,-2.76503272652499
125,-3.1486031590337364
126,0.30884912508550677
127,-0.23262250154175845
128,-1.655083525551718
129,-0.8904818672888707
130,0.005115342847188641
131,-0.6624572252058353
132,-0.19997665592589242
133,-0.8052517627999524
134,-0.6425027509866565
135,-0.1485559067677611
136,-2.1442970463611806
137,0.37540362639060587
138,0.4366506002322327
139,-2.482511007990944
140,-1.5849824430560762
141,-0.7517510049858437
142,-1.9245437661382114
143,-1.7478415317028784
144,-1.3707609775608351
145,-1.6213024558597606
146,-1.9008010446228583
147,0.42222807333512513
148,1.0070419469003458
149,0.2019113999471045
150,-0.2932239831845438
151,-0.9152816527114103
152,-0.5812986424294841
153,-1.663325955779438
154,0.11364076824487729
155,0.15829237507438026
156,-2.2989445447148533
157,-2.461903357214208
158,-0.6941989380105509
159,0.35841256997683724
160,-0.3250964447091885
161,-1.2667915265354002
162,-0.24200973641683848
163,-1.4216619991945592
164,-1.7451380458530186
165,-0.8520252659512118
166,-0.43410938374461133
167,0.3385475073362841
168,-0.26013096468580177
169,-2.339617104033502
170,-2.5125084945188467
171,-0.44229941965632025
172,-1.220008462100008
173,-1.4031675201194163
174,-1.6478404975265122
175,-1.106913392083187
176,0.7680836838157394
177,1.197284938087419
178,0.1294804514057018
179,0.9921091452450359
180,2.448810475975992
181,0.0010479844289412732
182,-1.0734342400031591
183,-1.605707430449431
184,-1.735792183211534
185,0.523152698973034
186,1.854350266293742
187,0.8921711179241192
188,-2.0282593885339986
