,Value
0,2.7695709720250195
1,0.979937503868508
2,-1.4550836560965525
3,-1.8238609721425298
4,-1.7766242624483528
5,-1.9863282330508183
6,-2.30504593712375
7,-1.14614836512259
8,0.7138806453325348
9,0.03459856137873529
10,-0.3548592354211273
11,-0.9543349452058875
12,-1.113169360024908
13,-1.1789144465580985
14,-0.7487140236871246
15,2.5278795989183735
16,2.828010447924102
17,2.4887599130621063
18,0.9226439147469394
19,1.2148811688491117
20,2.065882229047661
21,0.8428509777223407
22,0.6998624719354252
23,0.5674479039353724
24,1.719590520779803
25,1.8035038047584493
26,0.06581893138225825
27,-0.6313574550644938
28,-0.5877340327551299
29,1.025643937064586
30,0.9414894590699645
31,1.6962679930761921
32,1.2574443090274932
33,1.178515590421432
34,0.6151276610926563
35,0.10125350579667872
36,-0.6904015094788983
37,-1.834548267914416
38,0.4897424603294085
39,1.3957775754163861
40,2.3452364707890228
41,0.986398539435015
42,1.068790134228729
43,-0.7442754127026175
44,-1.1408111095727351
45,-0.8806790349255795
46,1.0642888284306171
47,-0.6101050570631161
48,-0.8808436214928457
49,-0.8590930558363431
50,1.8079729208262405
51,1.7617942579805044
52,-0.7913952822367156
53,-2.652923131757693
54,-0.8668603459916531
55,0.7890477480492313
56,1.0996292513831447
57,-0.2311616573541855
58,-0.2646391532282207
59,0.3738840104968373
60,1.387504767340483
61,-0.3179050985087335
62,-2.3860002798894384
63,-1.6515600750244896
64,-1.21836743219064
65,-1.0190159655450097
66,-2.518361011365827
67,-1.1647690994840456
68,-1.291996493427062
69,-0.36211106456765574
70,0.8220218061039346
71,1.796549416138199
72,2.8513096572308605
73,1.6420971615070363
74,0.8580035327259306
75,-0.3510360484659578
76,-2.0896176820596626
77,-2.456544466831695
78,-2.763161860872525
79,-0.7459668443170714
80,-0.7376312116973931
81,-1.166958536695588
82,-1.8106572669050096
83,-3.1430768659587103
84,-3.35547741774897
85,-1.5467927880418606
86,-1.6008347512646828
87,0.2043252973452141
88,1.1583849022952286
89,1.3331521088974252
90,0.3472505015249234
91,-0.9118359090551913
92,-0.5368803165624836
93,-1.3383305781148214
94,0.4811743693245536
95,-1.431129146700873
96,-1.3599573746066016
97,-2.370902519123518
98,-0.04178643729681364
99,1.9688682068486938
100,2.1634987069081695
101,-0.09950723477706813
102,-1.6916427061962271
103,-1.448106954435679
104,-1.5863678454569898
105,-0.09618018412887419
106,-0.8083506982844927
107,-0.8558592244575892
108,-2.277770349531533
109,-1.6713276357615525
110,-1.0557168839693267
111,0.07375550689178667
112,1.245843624617857
113,1.538005264007584
114,2.567082018886085
115,1.3668939782429175
116,0.16737092041559276
117,-2.073084608011976
118,-1.2513920968378818
119,-0.4811070722883599
120,1.7005060727420824
121,1.4689619269135352
122,-0.43992702696163993
123,-0.18801451180102396
124,0.20669559254512704
125,-0.48584387739184676
126,0.03410342887932271
127,0.9359852315803915
128,1.8133553242721032
129,0.8992672346969104
130,0.5602713400698307
131,1.6891171905571805
132,1.955224143312678
133,1.9075685568714937
134,0.896657480064452
135,-0.3140399699572367
136,-1.668624159696248
137,-0.8463418410111708
138,1.198042565066066
139,2.089492757411921
140,0.7253501941585381
141,-0.20008046850662964
142,0.9016060481429123
143,2.9025917119753792
144,2.5258475422828757
145,0.6472733737459201
146,-1.7428254455848422
147,-2.2755948930320624
148,-2.444144328155261
149,-0.9318622373759895
150,0.8880986510602225
151,1.867212271106037
152,2.804143705940363
153,3.0180322434171503
154,1.7585295975551913
155,-0.012034035876976823
156,-1.3142756299128329
157,1.2417577351897935
158,3.4021839218692027
159,2.2256832562719278
160,-0.6137678117236297
161,0.08615009941990248
162,0.9297027181709066
163,0.9639763213431839
164,-0.666814194509936
165,1.0893190156017827
166,1.1987498461552244
167,2.263265928076285
168,2.486505202072013
169,1.9978863027882645
170,1.1149753724994529
171,0.21023961557566273
172,0.53669496073349
173,2.5263986829108798
174,1.2723929800328433
175,1.4334940199366015
176,-1.0677885142304742
177,-0.9472390321894076
178,0.2680586197343211
179,0.1952570041975611
180,0.7679737216807456
181,-0.745450463234063
182,-1.6036663615212428
183,-3.052462059355287
184,0.45961723979587354
185,0.14440489927890598
186,-0.39092109512428275
187,-3.1292149615074996
188,-1.9367646318045917
189,-1.3529461525692041
190,0.2568853544737546
191,2.0553087035801116
192,1.4169027789875575
193,1.0345866343145524
194,0.48780850581924773
195,2.062702524608391
196,1.8325526094483768
197,1.3604193266344753
198,0.13414975695662817
199,1.4758890005097505
200,0.9695939070441923
201,1.87735164233971
202,0.2324556774472692
203,0.7498292125255421
204,2.330436663008961
205,2.4737005947928106
206,1.3435955561084796
207,-0.09533481263341406
208,-0.3969976401634325
209,-1.4636391999164526
210,-1.965629761654215
211,-1.1341917296856834
212,1.2490741310452096
213,0.017436369814268604
214,-1.9170000590623564
215,-3.6959000448234005
216,-2.5076448447420536
217,1.5566618490317885
218,2.107235765361267
219,2.337286327117248
220,1.242484153419452
221,0.6331108922293336
222,0.27736684044768023
223,-1.2367819728523135
224,-0.8974498434861283
225,-1.4016654328589673
226,-0.5902081421462765
227,-0.7568829407096733
228,0.8877853431615637
229,0.9010969895645646
230,1.321120375555151
231,0.5624866947082607
232,2.0026345740620823
233,0.9009377296229353
234,1.9336486309355188
235,1.293645677202322
236,1.6525585256757414
237,2.5745245617091106
238,2.9902882931927204
239,0.05417296862236698
240,-1.8835497070907605
241,-1.7500189878367127
242,0.5398016348338929
243,0.6862683167438677
244,-1.2011475199911583
245,-1.8053749898414564
246,-0.46530254205936805
247,0.6439431371182496
248,1.7673692618165284
249,0.8024961213480286
250,0.8787370652752541
251,-0.1921744412566646
252,0.27991912915479344
253,0.41537467586299825
254,1.4687407478826109
255,1.7089132880720155
256,-0.2110822389459454
257,-0.6169493800760537
258,0.5003020781220281
259,2.1225617407362325
260,3.4240596758544064
261,2.2152687779769074
262,1.6290591360722133
263,1.1619161565447
264,1.2824513154697468
265,0.6516910034779655
266,0.9127353323362173
267,1.6438236819432077
268,2.949561237892967
269,4.312673813217216
270,1.7264600516656934
271,0.714789880659561
272,0.3960940654921783
273,2.2158920088978835
274,0.23923830124379863
275,0.32211042844892335
276,1.9249526701980075
277,2.8999695507779855
278,2.119953607702195
279,1.0195591514466087
280,0.7587488116612168
281,0.7955522622420087
282,0.11290791073558826
283,-1.4168595550186376
284,-1.6129532500255748
285,-0.5288582714943939
286,1.7741336166977804
287,1.6147163928700285
288,1.2416399706128671
289,-0.9615333935708786
290,0.5970994606664606
291,1.1539847168342228
292,2.510270960313892
293,2.4728633612004027
294,0.6954295657265105
295,-1.6632744454839967
296,-1.9567803443474108
297,-0.560567743353823
298,0.9776894129098459
299,1.4772812279897232
300,0.927444644041179
301,1.6829775249679932
302,1.8601911104315574
303,1.3908983342075343
304,0.3909395343856843
305,-1.7555061294273167
306,-1.341369121997097
307,-0.5082971932526601
308,0.3507778251713368
309,-0.0858955888115851
310,-0.03737932062005328
311,1.2922717704212454
312,1.429791456394296
313,2.0609512330869495
314,-0.2989487969129736
315,-0.39696317036061124
316,-0.39144780291560566
317,-0.5390767842707669
318,-1.8141347773248846
319,-0.4928967865163358
320,0.21765855908189657
321,0.4888820874759546
322,0.14380532506577778
323,-0.0579339069185722
324,0.4016591886406715
325,1.5833583877474713
326,1.589825953819577
327,1.4009769756935713
328,-0.1457639916660135
329,-0.19721850445157263
330,-1.4395735031567845
331,1.4265264760738168
332,1.7090638860122491
333,0.8137020631395089
334,0.14086286622651265
335,0.05972832098733788
336,0.7264922394253905
337,-1.7231168351639787
338,-2.0862760556477578
339,-3.0323810133513565
340,0.2574050016744534
341,0.6643276403565382
342,2.1914433105200053
343,1.1861853855657527
344,0.6322397605977307
345,-0.2142785823578471
346,0.2457977652919483
347,-0.2242567124818739
348,-0.5291465918669572
349,0.3858045419074547
350,1.592565617870543
351,1.2539329881756078
352,-0.68675013335116
353,-2.1478719215085857
354,-0.649067038996834
355,-2.031230998704225
356,-1.1822822378530449
357,-0.9424774419609115
