,Value
0,0.5861142326697073
1,0.046601080028084496
2,-0.32946495428156375
3,-0.0871986543369252
4,0.08388279805709614
5,0.9891107939008692
6,1.2055462072886258
7,1.3891103801408917
8,1.0035135150399421
9,0.23425945918366842
10,0.514064022030223
11,0.801009150758124
12,0.9954831496752461
13,1.0271360981036712
14,0.8000032429558979
15,0.23193368593844577
16,0.4761945530516367
17,0.08681092474813845
18,-0.9727136317742667
19,-0.9337681440412965
20,0.05844779250795351
21,1.0661339036246895
22,1.2156295752112218
23,-0.3773201758892759
24,-0.5621143870656038
25,0.2946920417014599
26,0.4907190960335907
27,-0.6503628148796847
28,-0.32745736860533914
29,0.11850302478728086
30,0.5217498274989145
31,0.9818655472602658
32,1.502557021123517
33,1.1721552073164072
34,0.6274388313457924
35,-0.04035004192675973
36,-0.35743349505723415
37,-0.274437355266621
38,0.3263609099940031
39,0.44250305277738583
40,1.1917669156822672
41,0.5907219203876954
42,0.3655408614505109
43,0.9051364281144736
44,0.9498109740237434
45,1.0961416739276733
46,0.5695456239583694
47,0.06146533327804149
48,-0.264450063623728
49,1.7202346864811298
50,3.12403927173715
51,2.6985932295898927
52,1.4565611134926186
53,0.41525483019401555
54,0.5510371573728354
55,2.2630888759744154
56,2.3469934249437774
57,1.1231961929010525
58,0.6147137287655564
59,0.5053461477504168
60,1.2005526061864118
61,1.6979263083964473
62,1.5542697797169336
63,1.1616717397461023
64,1.0911968514998946
65,1.2583791548882144
66,1.8103330531875117
67,1.538648595707814
68,1.2933155524491398
69,0.7386070137988492
70,0.5266756588435137
71,1.2269796450338275
72,2.1007013028846044
73,2.5263791025770654
74,1.8798794777168875
75,1.4724851987019665
76,1.6642399321302666
77,1.7333153233762761
78,2.041124739951776
79,1.5079446516512345
80,1.6539783260469862
81,1.0889429421698806
82,1.1679635056855053
83,1.3945977771532312
84,2.4252365785871506
85,2.3143917070298445
86,1.555896010653226
87,1.9904711433742477
88,2.1589609067466604
89,1.9270353110700882
90,2.4034188768869154
91,1.848207523060124
92,1.0350214604874977
93,1.625330117184389
94,1.672838048070018
95,2.336439429828382
96,2.013934932595552
97,2.3074101036212418
98,1.111672255292548
99,0.6256660490251709
100,1.0214056446694704
101,1.8656364801865437
102,1.1963272902098911
103,0.1708212064873036
104,1.82994260564837
105,1.6686588846556902
106,0.8199847619936267
107,1.0980109681293602
108,2.4345399956014777
109,2.107666354204544
110,1.9527105358033314
111,2.1683990521309946
112,2.6340400320783703
113,1.8604096821221834
114,1.0665311097999577
115,1.607717733548379
116,1.6696931927566039
117,2.3811178617585864
118,1.7667895966671263
119,1.5100229134130452
120,1.697242806179934
121,1.869934477538552
122,1.420440088362408
123,1.1828432216666767
124,1.3818374923927728
125,1.865000818192265
126,2.1673276000035497
127,1.9231935627000134
128,1.8861499014727698
129,1.756093985610114
130,2.2444615398748735
131,3.669690012148001
132,2.491687961639296
133,0.6268000750024711
134,0.8840849409604394
135,2.125035784568646
136,2.89891666068912
137,2.9219131840799544
138,2.5483211831904606
139,2.849063182564928
140,2.794355374194834
141,2.8240198476589757
142,2.1440524251478696
143,1.9538095130225324
144,1.6670360901277408
145,1.9268702332095484
146,1.625474012768609
147,1.7955971632522525
148,1.0680123330835771
149,2.753253990599433
150,3.409598873320801
151,2.3560501694421156
152,0.6327574052245164
153,1.4891847647652399
154,2.6069856589123157
155,3.186233858162815
156,2.3430701381773753
157,2.4636844537779323
158,2.372960324667835
159,2.829150411426742
160,3.6291715420858104
161,3.086401185464283
162,2.3229897091259826
163,1.661007765132848
164,2.334144037600989
165,3.3125450219317325
166,3.0763734154390665
167,2.7369810090144524
168,2.597984683895609
169,2.841399617029486
170,2.443351693025486
171,2.578808956777535
172,2.102214486660513
173,2.3016823278021143
174,2.9690567257342417
175,4.565580715798346
176,4.138575105152798
177,3.3523120480291206
178,2.8194236380872235
179,2.7252569303058705
180,3.6995999515545006
181,3.766777025242523
182,4.199619854904476
183,3.1609167100766635
184,4.099590055096458
185,5.253315934830482
186,5.454402209309161
187,4.588517282137691
188,3.927187672108226
189,2.1611022249685305
190,2.5262713472438074
191,3.963762107534187
192,3.4611410288109843
193,3.4962017250672623
194,3.988304968913681
195,3.1387214713541747
196,2.560993993824516
197,3.087913806001991
198,2.723104655644336
199,3.036943535812362
200,2.6715405604708273
201,3.0090222439789707
202,2.9136623714612977
203,3.592499763454871
204,4.781343703202214
205,3.385468541509807
206,3.675326625854307
207,4.208531780227328
208,4.696728689277932
209,4.5066425853936725
210,3.934932159134817
211,3.655455877519397
212,3.479094614417201
213,2.967965310963264
214,3.8162465150659806
215,5.158776703969566
216,5.6105219765479495
217,5.013217974985167
218,4.852052257749856
219,3.561125459519399
220,3.4660676641311343
221,3.77246227762431
222,3.839316379662131
223,4.460731728286248
224,4.461666757138764
225,3.359609558576267
226,2.683352858061149
227,3.24350549094766
228,2.7349443986911544
229,3.8940749907111383
230,4.297948293570577
231,4.025434914238937
232,4.931164881755002
233,3.0295658038529396
234,2.3155057432146884
235,3.318397231606668
236,2.6537049471629572
237,2.7251368183238434
238,3.1776501720063948
239,4.027051654233028
240,4.023316949381014
241,4.5075158556297605
242,3.5350277349946513
243,3.3248413041270934
244,3.275018961190603
245,2.8036193803150034
246,3.0724274727719747
247,3.4887681136198947
248,3.6919141400975195
249,4.2001154871336555
250,3.6166326974135785
251,2.73483748205339
252,2.8975865836230135
253,3.377058029692142
254,4.617174449450706
255,5.2009920649396
256,5.313383506300564
257,3.67787831906836
258,3.354509887762177
259,2.9299241689358166
260,3.99292374511183
261,4.656465217767793
262,4.385526484863784
263,3.5269828007535917
264,3.556872658334014
265,3.852100772260232
266,4.165215578328238
267,4.1876273772507435
268,4.742617355177244
269,4.411800058939306
270,4.10007771774185
271,3.9306638417348494
272,3.656500098509099
273,4.168092032720306
274,4.269719013055434
275,4.234197250549515
276,3.7816130925097875
277,3.3370087643614683
278,4.155394419669735
