,Value
0,7.716392830945477
1,5.554741370883985
2,8.096629492196294
3,8.765942931820582
4,7.474668903141018
5,5.214564686600204
6,4.816758170518675
7,7.703444244460703
8,9.25360961665426
9,9.032422190266617
10,7.1020851474415645
11,5.781639712609168
12,4.621525294684268
13,4.180555499992867
14,6.9681990656782
15,8.015824955708903
16,5.640331353044182
17,6.887973410991163
18,6.763491454406893
19,6.499666942214647
20,7.960276258252398
21,6.9926200028149115
22,7.971363788394674
23,7.9235036790210085
24,8.44489378165049
25,8.286377353429016
26,6.711960896027836
27,6.057635815427242
28,4.9944211458638295
29,4.908997864305165
30,7.218699081787767
31,8.749829318996078
32,9.119604367528158
33,10.928527928827595
34,10.391269643116262
35,8.179348492565971
36,6.278174464828813
37,5.459268817894253
38,8.799320457628019
39,9.688426465831956
40,7.401356287055104
41,7.149842170941153
42,5.546506190079739
43,4.328436584762394
44,4.947942027700832
45,3.702207628657182
46,5.577016710162608
47,8.66689172673251
48,7.801388864527591
49,7.145484979563606
50,6.409612331076196
51,6.413946477278101
52,8.162601336946567
53,9.190477740248168
54,9.986210179824837
55,9.014056970191358
56,7.369358056513148
57,6.104647734615204
58,5.610651117021995
59,6.9681300695855555
60,8.142903761636257
61,7.5829038976465934
62,8.56615834997503
63,9.267254623783876
64,7.663871957566018
65,6.838593569805925
66,6.880837594114914
67,6.1946552586796075
68,5.139622129254752
69,6.343423799009678
70,6.803610041721598
71,6.163026946184263
72,7.864053907641443
73,8.041026189170088
74,8.028490681847297
75,8.305665864262362
76,8.40230212411567
77,8.948721473036302
78,5.829078684201422
79,6.3933787120922485
80,8.045709467168814
81,4.9659279224081825
82,5.141232837125392
83,7.258080372630399
84,5.9548919852444815
85,5.144398466917406
86,6.901741751737319
87,8.860696030624062
88,9.473174251092509
89,9.277891199419447
90,9.26489512243735
91,5.80989216904284
92,3.839480120126592
93,6.447391486274648
94,4.6869808364689085
95,5.027820612705172
96,8.599183741020445
97,7.17036730384895
98,5.870994859910093
99,5.74612402771675
100,6.044025176533548
101,6.944473383739034
102,6.952756156735504
103,6.042494542087842
104,6.338590708069969
105,7.070449681762205
106,7.543127247127452
107,8.241644735694212
108,5.932901934861159
109,4.1742356577953625
110,5.622237601845382
111,6.618665964615547
112,6.951762389306286
113,8.219611416657889
114,7.824504225644931
115,5.452270117891042
116,4.203294473967835
117,6.337319700377603
118,6.595692707682889
119,6.981199741852166
120,8.024743121874266
121,7.392743226184404
122,6.697609827136682
123,6.0229878440624685
124,4.146130845359435
125,3.8451505446824443
126,7.326084425125934
127,6.740473081695264
128,5.319640819999867
129,6.10791946429974
130,7.007062152510306
131,6.313297745439396
132,6.820296377048543
133,6.145380919579565
134,6.390933065780992
135,6.8093413221537045
136,4.831007242180707
137,7.415356760001529
138,7.4068132495611705
139,4.46789123693276
140,5.417293425593494
141,6.220661885237328
142,5.041957119186991
143,5.231118322434579
144,5.606924929701074
145,5.349447565320571
146,5.068338897022678
147,7.4705912961734775
148,7.986873097532188
149,7.231051612576628
150,6.664623870009834
151,6.101044677537789
152,6.381184369212644
153,5.3229153883144384
154,7.132716189304289
155,7.142373875288625
156,4.642111192445491
157,4.521526822922713
158,6.301072008348074
159,7.375614159688705
160,6.644954129676208
161,5.724259228818535
162,6.759866877531562
163,5.528864140889622
164,5.251661641413902
165,6.12312979488717
166,6.579025791421255
167,7.335237785174308
168,6.734875472226867
169,4.587944062595749
170,4.484228814964689
171,6.546582478040095
172,5.751678036167307
173,5.581519675579585
174,5.31424571289038
175,5.898315927717493
176,7.787876117942175
177,8.21520284254985
178,7.113887683716525
179,8.042504747518956
180,9.47444237820417
181,6.972603025878597
182,5.9223901281637845
183,5.345408579461206
184,5.260663621891818
185,7.544529116601744
186,8.892410366693856
187,7.879621154743686
188,4.91807636871535
189,5.053212613001295
190,8.095972464019301
191,8.494957386885948
192,8.329798579811637
193,9.044957487187775
194,9.278643951501941
195,9.11685542828722
196,6.98072207530722
197,6.750156490036913
198,9.805524031066948
199,9.055656459674005
200,4.755959039021141
201,7.10051203158183
202,9.483871236538867
203,6.825820639927838
204,5.808835405527986
205,4.9607343320900075
206,6.114563909960496
207,7.8371544356530185
208,6.5545245452840035
209,5.973466761027436
210,6.178901260506189
211,7.564703376863102
