,Value
0,7.099791257975531
1,5.49515186981457
2,5.004500220828474
3,4.818664986569414
4,5.808610939573205
5,5.420637299503985
6,5.37771308222573
7,7.073566362117848
8,6.731181546732263
9,7.137249804036036
10,6.14158000215712
11,6.87076875762667
12,7.4858007965110795
13,6.550058087616933
14,8.963812826496719
15,8.416858102321648
16,9.751895542847976
17,7.92644584617102
18,7.46212436438996
19,8.712098398860167
20,7.482992882242079
21,8.086108397896549
22,7.145922786699221
23,7.583251339333936
24,8.091229127828893
25,7.344276969061713
26,7.159143396558401
27,6.250717319103077
28,7.888639880486554
29,7.416083448882889
30,8.046482683651597
31,7.313187905170392
32,7.830146788103066
33,6.8697773273484986
34,6.702570446907482
35,7.27641614675045
36,5.7942038570073136
37,7.178446377556517
38,6.818886389787095
39,8.836101801736017
40,6.670211045546646
41,7.136056921371941
42,6.55563998697787
43,6.292861753677518
44,5.121015996752239
45,7.593575962096848
46,5.98445008813408
47,7.083492412451202
48,5.666497835155778
49,6.663966012898923
50,7.431432140990163
51,7.181298431429261
52,5.050553167390055
53,5.587821232899315
54,6.691663546646545
55,7.282824119985737
56,6.377701870631641
57,6.603180588693811
58,5.590607536610419
59,6.556109049709254
60,6.531528116680637
61,5.024647252228148
62,4.768203999688393
63,5.07464643151403
64,6.698245334744126
65,4.559984136936353
66,6.421480219565591
67,5.918093157257774
68,6.844822650484659
69,7.139136618144673
70,7.085540267547438
71,8.144990311571199
72,6.565465977009406
73,6.6853578054124405
74,5.347870479444486
75,4.368209790534673
76,5.447050641468846
77,3.034203014802461
78,5.394947886905297
79,5.628773588527272
80,4.365511562597956
81,5.397375826681644
82,4.953768896517511
83,3.6171998378846
84,6.0696343736977285
85,5.638524290130597
86,6.47848869256624
87,6.684558566643762
88,7.4842924879331445
89,6.478888097422969
90,5.724126773681077
91,6.646254715942638
92,4.396839959704899
93,7.345495779659451
94,5.013208979079196
95,6.503523038280313
96,5.348097469728966
97,6.1499968155665385
98,6.5746973013191035
99,7.885182474454369
100,6.513576085635732
101,5.088402965363009
102,5.723476903895884
103,4.938890970607278
104,6.315299532274835
105,5.48924961285953
106,6.756711647337622
107,5.088271371021012
108,6.27085583350023
109,6.410205452924665
110,6.706093502956656
111,8.100964997266946
112,7.486281156946079
113,7.859797742202004
114,7.505090199555303
115,7.557678940135625
116,5.121779171194128
117,7.178938643163732
118,5.849725749151173
119,7.217638070670929
120,8.614256962178391
121,6.743052507313679
122,6.680557291631854
123,7.331359787946331
124,7.125853234609687
125,7.558182445327382
126,7.10117519625458
127,8.503090377455695
128,8.268834843314426
129,7.351733064098376
130,7.935637831446241
131,7.958177744308644
132,8.08362365460248
133,7.186608665250977
134,7.2386760867276445
135,6.555628714680281
136,6.442214656850338
137,7.215437461147628
138,8.367397901176302
139,8.001372042406665
140,7.369568150208793
141,7.031947374978223
142,7.7842873151385845
143,8.160148575154096
144,7.571411188758674
145,5.563231570066565
146,6.369978650448097
147,5.8394906630477035
148,6.654093544653997
149,8.23742881567648
150,8.296080426132463
151,8.900882447232075
152,9.002625511080426
153,8.088347308123625
154,8.271237326524567
155,6.930162735670313
156,7.181028587256928
157,8.307352250713205
158,9.544183113727247
159,7.35891135937091
160,6.644557752220198
161,7.521890762673122
162,8.849344880349985
163,6.561738196151446
164,8.638024881492946
165,7.511707672669413
166,8.952811211993266
167,8.59257531229144
168,7.755506980072944
169,8.701207352865044
170,7.102703980364566
171,6.425839058669382
172,8.959654975532167
173,6.060086888645195
174,8.216998663137087
175,6.178518220921242
176,5.411375713920038
177,6.488088779300582
178,6.254051937577678
179,6.534517035437037
180,5.408002986302625
181,6.7774276353634955
182,3.916837677715366
183,6.302835801841722
184,5.864680482337725
185,7.745086177204303
186,4.508315208580881
187,6.432301203537418
188,6.428340934328051
189,7.10881094163288
190,8.59701283108092
191,7.986277632922233
192,8.90169081987968
193,7.262137988059429
194,8.207446949688478
195,8.498625293230768
196,8.472981465990543
197,6.958346375052336
198,8.705203280448472
199,6.706970523175892
200,8.91254503906763
201,7.392519641070353
202,7.228552405566636
203,7.673955336564983
204,7.597502401159945
205,7.809644765610107
206,6.013929123266734
207,5.659940056977046
208,6.144910026713635
209,5.460088030493366
210,4.800871281483825
211,7.228492439589889
212,5.821236296869602
213,6.615483063525751
214,5.540013453144766
215,4.566677321319833
216,7.991774373313274
217,7.663489882121828
218,8.524361800832011
219,7.378120364250755
220,6.776259598614587
221,7.049231441667719
222,5.880260893546392
223,6.746303309683061
224,5.558926350531009
225,7.502764854551094
226,6.649976525977312
227,7.471553053060671
228,8.034601115904987
229,8.767511366223124
230,6.761510673983388
231,9.55881980549387
232,7.252595353310865
233,8.4479893965236
234,8.27459234583046
235,7.826489399402132
236,7.4383625296036175
237,8.427290212391112
238,6.845005618197877
239,6.441462447007665
240,5.055989244329726
241,6.1980382179719165
242,7.552137663045741
243,6.698726512621901
244,5.949581246097589
245,6.799505410865395
246,7.1619253741601705
247,8.233417256828316
248,7.495178171145317
249,8.24699550411323
250,6.585165725979566
251,8.185183891681355
252,7.366582165908769
253,7.472962674636457
254,9.06643363630143
255,7.629880576531629
256,7.610869310984508
257,8.181299910981481
258,8.239652885408614
259,9.799203182972175
260,9.211848069331682
261,8.690628583304692
262,8.070199870173333
263,8.881605140648228
264,8.053824636473948
265,8.557265869181466
266,8.910891492362008
267,8.578444205648825
268,9.838723459232462
269,8.844694938918241
