,Value
0,569.2378686788145
1,570.5238545067119
2,570.8349378054143
3,569.3456071071422
4,568.8642330786236
5,568.610352683823
6,570.7263787007622
7,570.9741766718364
8,570.0623175107007
9,568.4736398811267
10,567.5915227202722
11,567.9681008545917
12,568.5052879728803
13,570.3604948615218
14,571.5956359841493
15,570.5258839610133
16,570.7115741305506
17,572.2782554741764
18,571.0656492040438
19,573.0426923487345
20,571.9800036228091
21,572.558920190163
22,572.4661304966537
23,571.9851138789342
24,571.9141938279578
25,570.7140333478164
26,570.7756720130982
27,571.2250210420328
28,572.0965195088792
29,573.9348811008784
30,575.1440478824376
31,574.6242574140547
32,574.220963304496
33,573.1437060282693
34,570.4620627915369
35,569.7207864622451
36,569.1330201826025
37,570.4977330978427
38,570.8227997104462
39,568.4744284725543
40,567.7163752673725
41,567.6159658823422
42,567.0071828827977
43,568.780973929207
44,569.5724916558082
45,570.9799362618643
46,573.4643752867466
47,572.9950427841148
48,572.2548803387546
49,572.7016730343487
50,572.6170197732633
51,574.0269669013983
52,573.9711855472249
53,573.5645174801297
54,572.2552489024858
55,570.7717619681953
56,570.3158241234651
57,570.4920891701147
58,571.4646822747351
59,572.3003327614513
60,571.8704446690479
61,571.449871373819
62,571.5902472074264
63,569.9180650418957
64,569.1882133033446
65,569.079856013656
66,569.1899825734149
67,569.013999876635
68,569.9590768351665
69,571.0431900268044
70,570.7729375590931
71,571.5086835267091
72,571.977504323429
73,570.8410451000842
74,571.1489958031797
75,569.8172333241724
76,569.8062687438979
77,568.0993061677106
78,567.372194093062
79,569.0339227076474
80,567.5505771352439
81,567.5086386553596
82,569.4144663948584
83,569.2232255795459
84,568.9642566184161
85,570.2834662997059
86,570.9896799766904
87,570.4915351819226
88,568.9769773017013
89,567.595782855294
90,565.970083139714
91,564.2771687300456
92,566.4020382706959
93,566.809736867431
94,566.2472388177349
95,568.8174112252019
96,567.8302754382147
97,566.5987284914311
98,567.0822819463663
99,567.1806476581983
100,567.9110840482622
101,567.6988709714606
102,567.4881443174038
103,567.2171554889453
104,568.0432072162298
105,567.3952939036585
106,567.4846073495547
107,566.1489902951228
108,565.3732763712237
109,566.5081083051355
110,567.7231588561319
111,567.3925513368864
112,567.6418989625124
113,566.8578804258727
114,565.6129318502158
115,565.1036608790134
116,566.4322240844626
117,567.3635999134762
118,566.4346623434759
119,567.2054325879301
120,565.662635100671
121,565.2814438698638
122,564.1796119361798
123,564.5152000009707
124,564.0168220933649
125,566.6422626265378
126,566.5005250029612
127,565.473350001793
128,565.9668487709914
129,566.4548562065984
130,566.1201612818274
131,565.6169640293224
132,566.027924082757
133,564.835729241047
134,566.0903405500701
135,564.4175703605354
136,565.3566622923923
137,565.755391860366
138,563.8040230444465
139,564.2206682223873
140,565.4154741388116
141,564.8217909449918
142,565.2681791898734
143,565.983129273
144,566.3160749649089
145,566.7331978401985
146,567.4535523713193
147,568.3135788701497
148,566.3349682691162
149,566.6747369422831
150,565.2259961347767
151,566.2567418832934
152,565.2361454166519
153,566.096346328053
154,566.1721868795448
155,565.0403772343309
156,565.0788821042845
157,566.715212072896
158,566.9639326685169
159,566.8017419887735
160,565.8092840722718
161,566.452886954917
162,566.3902167886508
163,565.9196255448564
164,567.2986157874634
165,567.1169920872956
166,567.7168408066846
167,566.9766684827655
168,566.7633250609236
169,566.5886412931496
170,568.892521191305
171,568.8903083798375
172,569.1787908777299
173,570.1361936320214
174,570.7184671578386
175,572.2025112710469
176,572.2535562344714
177,571.770898255841
178,571.3040386375111
179,572.0264417338707
180,570.3850981386
181,569.478557108512
182,570.4741359928038
183,570.6814708006359
184,572.5677079299422
185,572.9842752887005
186,572.5241422604556
187,571.394969163465
188,572.0147791883105
189,574.2262080888876
190,574.8845314432208
191,573.9149003203883
192,574.189989326101
193,573.2387113743844
194,572.6788448986199
195,571.2430499042307
196,570.7159868189482
197,571.5338201116988
198,571.2088947816753
199,568.5239700407194
200,568.9354330026558
201,570.8794193450154
202,568.6395502406505
203,568.0343304847027
204,568.5122574853808
205,569.0213414620504
206,570.6238511316038
207,569.9109833763896
208,569.7419667828466
209,570.4166282372653
210,570.9330930333776
211,571.5122099973242
212,570.4943320865403
213,570.7520115856115
214,569.3024997093727
215,570.1559403200329
216,570.8533826396815
217,571.4844314851855
218,572.247909876376
219,572.5986258038027
220,571.7478414436945
221,570.5976429773094
222,571.8554579054681
223,570.6413658183706
224,570.6070692632186
225,568.9093603939239
226,568.9748679634434
227,569.7911730567586
228,568.8908941075595
229,568.0750181826633
230,568.3705231734988
231,568.1650035957762
232,567.8160273380765
233,567.2276384925442
234,568.8250814781024
235,570.0339737243756
236,569.9761429791539
237,569.6846324241102
238,570.2322231171132
239,572.2139820872031
240,570.96733335916
241,571.4171215746043
242,572.7375926505538
243,571.2698727658806
244,570.1527253676468
245,569.0165583210502
246,567.979775413033
247,567.1230011605355
248,567.8853779512206
249,567.6165710805278
250,566.9568727305384
251,565.9152323878043
252,564.9330941024207
253,565.4900056842387
254,565.6610122295846
255,565.5480321631491
256,565.2707343913416
257,565.715836544779
258,567.265953899308
259,568.3135729309022
260,567.7845859431382
261,567.5504676534206
262,566.6340092286126
263,568.3569871232871
264,568.6368224812819
265,567.4958655600411
266,569.3978447523237
267,570.5340534559557
268,572.4439782943477
269,571.3697333450858
270,571.4875903734703
271,572.2906196859614
272,572.3786749832835
273,572.7432879601492
274,572.0426451598179
275,570.970382093435
276,570.0618662810084
277,569.6874718094754
278,568.804590645258
279,567.7688135759918
280,566.226228711343
281,567.8475595917142
282,567.2244146129028
283,566.8289949560417
284,566.2994466108836
285,566.1651140194457
286,565.8210352611778
287,564.8074071746526
288,564.0093250906023
289,563.2013320093429
290,563.6380953147238
291,564.3273008703146
292,564.5280203432701
293,565.9005861169624
294,566.0189869573107
295,566.5200117678146
296,568.1294092410762
297,570.0758116118103
298,570.6063673820515
299,571.3179968060313
300,569.0489582640164
301,567.983696256673
302,568.6281288117757
303,569.0306444131943
304,570.0463984788034
305,570.926994055794
306,571.4197454095021
307,571.6321449934081
308,572.5059152724981
309,571.8708594466709
310,571.3629043568835
311,569.3406375127408
312,570.7221850398215
313,570.0510015050314
314,570.472696536231
315,572.3097084942366
316,572.9013443100594
317,575.0492657589353
318,575.6405028345979
319,573.2258259171205
320,572.1340761810153
321,570.3483359272245
322,569.0601024275124
323,570.6759511662141
324,570.2915903331661
325,570.1656741378606
326,569.7015094133288
327,570.8219665698297
328,573.1159737837698
329,571.1240448339794
330,569.9239790099945
331,569.5742936732781
332,570.0725430636256
333,569.8777792984401
334,571.2423574787333
335,570.3139967542984
336,570.1655814090942
337,570.351161649083
338,570.8680759128504
339,571.0387112659121
340,571.0075968757385
341,571.5667502888854
342,570.6717938383224
343,570.5131616686926
344,570.6752344166304
345,571.707690290944
346,570.5442538585731
347,569.1636474827791
348,568.3051648784374
349,570.165401873217
350,570.5709471377353
351,569.5317722428355
352,569.4386734441943
353,567.9586871495205
354,568.2192490120487
355,567.1362693272431
356,566.2351318399824
357,568.535150586049
358,568.8235887860343
359,568.9564357900824
360,569.5371540486391
361,570.4779803502162
362,568.7647473637182
363,568.7605879983278
364,567.7456342173105
365,568.9830433664308
366,571.1791236389931
367,571.8357146111362
368,571.5872704186133
369,572.5671220194115
370,572.2629697854387
371,571.6228787555043
372,572.301757719282
373,572.62392395448
374,573.7352336529875
375,572.9501774861775
376,571.3129821636189
377,570.9070206178045
378,571.568940198967
379,572.5271200147652
380,573.1176873262606
381,572.4753310621377
382,573.5914902419997
383,572.3471254516513
384,573.9658258216064
385,574.4154903668282
386,573.442444029929
387,571.8431361118245
388,572.5004999108256
389,571.8979618998289
390,569.2976516576955
391,567.9215747395765
392,570.1254811687696
393,569.8271338804552
394,567.1676517441166
395,568.1439927614539
396,566.923064025099
397,568.9008220457067
398,567.0144185917011
399,567.6198137736985
400,566.4577233485013
401,565.0513656903679
402,567.5923540748819
403,568.914501928532
404,568.4274211631543
405,569.9446096219946
406,569.9606164117722
407,571.0086410035785
408,569.6285493467502
409,570.1531168860427
410,571.1865655247077
411,570.6047548041713
412,569.3135399879759
413,569.410999245441
414,569.0345932560552
415,568.3797764139281
416,568.7488375844803
417,569.9293807253938
418,569.3299368131147
419,569.6477941674366
420,571.1290759034267
421,570.3044370808424
422,569.8552743799136
423,569.6819086281564
424,570.4841016772597
425,570.7852625552047
426,570.1951208707122
427,569.678025769942
428,570.55874555698
429,571.6234911809091
430,571.4233265265383
431,571.3769200311093
432,570.5871533093311
433,571.9392954242628
434,571.130985358687
435,569.2973087352362
436,568.1646304478236
437,567.8150044239252
438,566.565401437851
439,567.6138680156773
440,567.8414334369465
441,565.3133070881222
442,566.608803564057
443,567.518358250009
444,566.3283732422135
445,566.6501018610767
446,566.9057834914179
447,567.8058671526564
448,565.6929219219392
449,565.890808635407
