,Value
0,15.713740758031735
1,13.528419595724332
2,13.067246698511099
3,13.949735560883386
4,13.925862678386606
5,12.183480421953023
6,12.826948581751887
7,14.178851201052657
8,13.439660647952351
9,13.423321478017195
10,14.375775068447332
11,15.533509785285673
12,12.748082717045179
13,10.815326550227102
14,13.590437346675678
15,15.878599124546325
16,16.14142783114841
17,12.712404441302697
18,13.332351412304796
19,15.462150429898838
20,15.29686635927117
21,14.127647555483652
22,12.218548444451024
23,13.812575497785668
24,15.629910697758183
25,15.225086563825982
26,13.549160866084613
27,12.701178292944036
28,13.79968957103694
29,13.90912787267814
30,14.584547643421953
31,14.287935237728421
32,14.072991497898101
33,13.653563284615561
34,14.966598895833783
35,14.68788001184861
36,13.015024527121547
37,13.121294625179512
38,13.06658387253683
39,13.862398091087432
40,14.254781135636822
41,16.88590011812935
42,14.86673840851262
43,11.018593527261814
44,11.657248663665463
45,16.233475011453542
46,16.121863591122153
47,13.114449136673521
48,9.595313276976665
49,13.488046901231492
50,17.849486654865668
51,16.01966394106421
52,11.16457180880768
53,11.253098243587687
54,14.334584096412911
55,15.925611308412192
56,14.273422841928765
57,12.159998788111478
58,12.501544789564509
59,15.920248336487585
60,15.53959731436559
61,12.689117575817793
62,12.361288652997661
63,14.028179092996128
64,14.023564172196176
65,12.603465360283707
66,13.97068568250613
67,13.215873886974732
68,13.176838692111659
69,12.948361863892055
70,14.101959444953495
71,14.925571896201866
72,14.120180138285097
73,14.605296507736536
74,14.489498440596286
75,15.034593734096006
76,13.404180483912377
77,11.210702645202828
78,13.512730223478204
79,13.369426653583453
80,13.993073747518732
81,14.839960906427526
82,12.439574101483913
83,12.286048509626559
84,14.165143568628215
85,12.744155325068245
86,12.456000244330196
87,13.227712897667223
88,14.734984345909353
89,15.019994888558786
90,15.034269941068551
91,12.995516095443177
92,11.62207267446435
93,14.3461677007285
94,14.720431485717764
95,15.40304109168882
96,11.94814004380183
97,11.164728567095601
98,13.415672696525391
99,16.035793067005166
100,15.146223792864534
101,14.169207018227278
102,13.170176355564077
103,12.13523861421384
104,13.42801269989318
105,14.406525330749211
106,14.71491060269776
107,12.723380686542475
108,12.994756535072082
109,13.024934810410624
110,14.115105979331911
111,13.970141406361474
112,12.50606017744403
113,13.919206025597799
114,15.982754267512068
115,15.798706839554562
116,13.608290453352463
117,12.563112961854738
118,11.493088585677102
119,15.101554517951588
120,15.408949663688674
121,12.854521895165458
122,13.78853912529865
123,14.953193085142276
124,14.033637385946204
125,12.615132440955255
126,12.900491447065056
127,15.102368390484997
128,14.83310007831578
129,14.160883342376192
130,13.886161500201588
131,13.116216963779273
132,13.82151475946111
133,15.815480174046687
134,16.48121132927671
135,13.09965530146367
136,10.648217715560262
137,12.709173025609378
138,16.237251075312884
139,16.1291381119255
140,13.19080456832586
141,11.60700908965369
142,13.71181154170787
143,16.157596110577813
144,15.798435956588772
145,14.036015517939376
146,13.100600725923492
147,12.172380688775823
148,13.892636547512895
149,14.189950005157497
150,12.353965977211676
151,12.771268706672982
152,15.399009989983124
153,17.64727308568395
154,15.610750903319953
155,10.617054702203088
156,11.36549721211712
157,16.26008205978816
158,17.156693254786017
159,13.00446859281845
160,12.462543981956086
161,14.76762389799941
162,14.70394021217421
163,13.36620600996832
164,14.38307951531499
165,13.360962083990678
166,13.949562018822999
167,13.725281296704825
168,15.447694751622269
169,16.05605268723946
170,13.255413579058747
171,13.208818970959939
172,13.741720402680162
173,13.716824286662542
174,16.571198222383757
175,14.336050005180763
176,13.374449558544644
177,12.819428304660132
178,12.452357240597433
179,14.513687107759008
180,16.405161764188126
181,14.642175261881565
182,10.371068521674186
183,12.267848797286154
184,14.594551059240052
185,15.736241160955071
186,13.482534215551512
187,13.537776654972294
188,11.342664171751203
189,12.37080508616291
190,14.946500545885401
191,15.6328445304728
192,14.210129256508711
193,12.088746234093204
194,14.379199829592899
195,15.804839262292194
196,14.587718072352873
197,13.148057528659464
198,13.678430257723384
199,14.267588222967612
200,15.938141627617592
201,13.119810833009838
202,13.018786985866022
203,14.631536780158488
204,15.315989386186478
205,13.951008120412947
206,13.0192159773556
207,15.711668966240804
208,15.890621006612697
209,11.82430181881412
210,10.608049751264353
211,13.63906821700555
212,15.930580809138409
213,16.52727490252646
214,11.85845021203735
215,10.489876116204094
216,13.301143916953992
217,14.191900724363748
218,15.226570087336327
219,14.36237215248958
220,14.455429465386366
221,14.207642202377514
222,13.62430460608622
223,14.041016413982216
224,13.749859028479623
225,13.623495228732793
226,11.925207638268931
227,13.808197860154877
228,15.418202384985909
229,14.161787522342017
230,12.780365800565134
231,14.094127199592283
232,14.071588100403801
233,16.483362116372014
234,14.185883345952298
235,11.465724507175018
236,13.359581387265832
237,17.288818004708453
238,16.754455761749547
239,13.1573826401715
240,10.569526400975345
241,13.594111866769456
242,15.776915799217562
243,14.242229667038576
244,12.975233254882863
245,13.059876584801483
246,13.27668121744519
247,13.726223997232305
248,14.153767585858974
249,15.173355201358165
250,14.717982463148306
251,13.873157162211395
252,11.448940134068437
253,13.846347233528746
254,16.553883811914744
255,14.966123777672184
256,13.09383919728895
257,11.9221596001244
258,13.622346894696326
259,16.166431328463084
260,14.941969056390281
261,13.385362318491179
262,13.983936310395904
263,15.607341102372265
264,14.918840862774697
265,13.432495206815815
266,11.966350712466188
267,14.00952259626285
268,17.19903881859047
269,15.655774462121615
270,12.44527512440997
271,12.967978678184338
272,17.23652376117807
273,14.30497624465016
274,11.887718960933745
275,13.074984260649767
276,15.5595794427559
277,15.892076249167715
278,14.193684698568632
279,12.800367762549044
280,13.973579179015257
281,15.61417541193153
282,14.725570473704089
283,13.011584927090059
284,11.982351550408271
285,12.690415228982888
286,14.957780445131236
287,15.932926927358103
288,13.925581234870972
289,14.144294367384118
290,11.946187606239626
291,13.016271609082189
292,15.955222782828562
293,16.666756532192355
294,14.379148447919983
295,11.894706208266895
296,11.74505207888258
297,14.636701852209999
298,15.352469982770845
299,13.475742772126074
300,13.264009096672863
301,13.663977083111389
302,15.579255798530488
303,16.10830789518611
304,13.2304448302509
305,11.811302580666752
306,13.400625106387697
307,15.313598427395936
308,13.64619747020538
309,12.959647159728723
310,13.108036920697717
311,14.246567130078436
312,16.32125270130651
313,13.561226473880073
314,12.676399994189893
315,14.536450316671429
316,15.159010892324986
317,12.705063502380785
318,12.86386323721593
319,13.223726899144367
320,13.977973382628914
321,14.819586931776012
322,14.50380903426456
323,12.85303868067774
324,12.892292182811577
325,14.200007257493974
326,15.237754874141164
327,15.9432001439997
328,13.97921299980581
329,10.283990626707798
330,14.070032726443335
331,16.21887773308803
332,15.002662581368476
333,12.07196667634345
334,12.56930697568317
335,15.810687563083366
336,16.24322648079401
337,13.246167804747689
338,9.802548965320414
339,13.070807865366437
