,Value
0,7.339353227358492
1,7.832603950666474
2,7.229641179630647
3,5.324363995148866
4,7.448410819662488
5,6.971275788643933
6,6.155393553413843
7,6.381095490389624
8,6.663987228761378
9,8.315182828869844
10,5.693889757020523
11,7.295406700214167
12,6.894676098644876
13,6.4348429923314505
14,7.498890639834475
15,4.72903775793826
16,9.689960795260179
17,6.958155181894899
18,6.338302263250142
19,7.914774226414197
20,6.276712321160231
21,8.098488370815026
22,6.6191991332852425
23,6.933233479116378
24,6.821923527539287
25,7.350295942084067
26,7.981569718674386
27,5.946483333659927
28,6.850096470949339
29,6.865888311270892
30,7.736894030382723
31,6.0682436330055864
32,7.888791852530716
33,7.21153805359549
34,6.7271561576698105
35,6.689230198682509
36,7.792143890850504
37,7.0923096259681255
38,3.911275476576721
39,9.979831692912583
40,6.581210615499407
41,5.825277818087427
42,8.69025331795118
43,7.1510205993772615
44,4.990290292547147
45,8.681206724490591
46,5.208266897544103
47,7.9945671977083705
48,7.413465506935388
49,5.787529289706686
50,5.817847581740898
51,9.340606978223823
52,7.189182117804318
53,5.171618719721158
54,6.93414630472612
55,7.506917324194845
56,6.093376665566694
57,8.196121428734074
58,6.700883897074242
59,5.82376824532299
60,7.2412689388006495
61,8.922687747957474
62,5.4930920416778
63,5.282652706069319
64,9.027189227423351
65,5.477223093665593
66,6.864239991592285
67,6.587519602949882
68,7.307307968496026
69,5.492707057511714
70,8.025887482522446
71,7.1992466021000645
72,5.015210512656875
73,11.126101904017357
74,4.845726024764835
75,5.494939170085026
76,11.524880011221697
77,2.361546017126402
78,6.755055936615042
79,9.604446933200032
80,3.6586471554469444
81,7.518486308532777
82,9.05643774694288
83,3.992978488273117
84,6.843766870406222
85,7.697901625834755
86,5.735433251392216
87,5.944803862307818
88,9.133781999900858
89,5.260725598680057
90,7.689343300744163
91,8.46001944227398
92,3.811647966036542
93,9.283574006372168
94,5.744347232005559
95,6.838053364923425
96,7.177596884666961
97,7.344577871444738
98,4.407860765091625
99,8.159802964802655
100,8.360040987592122
101,6.017012298546977
102,7.031874825977249
103,7.214434091464046
104,5.98689184501268
105,6.065663591150797
106,9.3140727320479
107,4.255140743222761
108,7.968840716689773
109,7.451192930796459
110,4.2720606314765455
111,8.374205577150772
112,7.817779842979856
113,4.715648739242397
114,8.66348863737906
115,8.674872276282303
116,3.883144518576902
117,9.9712391264434
118,5.38706792315511
119,5.310522046952871
120,8.674562539522636
121,6.883588066526709
122,7.213323562764101
123,6.329660188044556
124,6.74398618485697
125,8.244404407166632
126,5.5056832445752875
127,6.895820583120484
128,7.901131966154827
129,7.249867637374557
130,6.375781359592128
131,6.856713937047962
132,8.239873061967657
133,6.265496412869512
134,7.361929695408449
135,7.859316020890651
136,6.085410707676271
137,6.286576679095479
138,7.41042077024761
139,6.498162716448206
140,8.229131161885414
141,7.247631264582372
142,4.848956730929061
143,8.315584897080686
144,8.535278755410294
145,5.237281162214167
146,8.72231208022346
147,6.041542393282533
148,5.423991142134925
149,8.035938074538494
150,6.011567600397855
151,6.774146848639074
152,8.452093890510925
153,6.548177886513702
154,7.0316748566575065
155,8.511751083418101
156,6.610751770267006
157,4.273550832213639
158,9.163145924703983
159,8.543072297713492
160,5.4668223034025285
161,6.990821939799762
162,7.270986460079934
163,6.725260380336925
164,8.716989523606012
165,3.421566730076373
166,10.009983591742955
167,7.083260316442605
168,4.12559707105051
169,11.413060852479251
170,5.58101620540824
171,5.091550139916075
172,10.610969916025969
173,3.8178353517317234
174,8.29686815871322
175,8.340804723945645
176,6.279000715754856
177,5.668520895571401
178,7.975226833328106
179,7.359773340408241
180,5.044961132471419
181,9.00129532252619
182,6.659875288374913
183,5.837227041783695
184,5.381050168925032
185,9.664607132060656
186,5.226617082806369
187,7.787298038040976
188,5.388718795350268
189,7.175899418185191
190,7.156948925269825
191,5.311489411730966
192,9.575948310606693
193,6.401531857796529
194,5.861062372804129
195,8.177093989343334
196,7.211742588728429
197,6.436757120305359
198,8.426531777560289
199,5.204802087911171
200,8.596057787411873
201,5.90706436920801
202,8.415646378315413
203,6.676036678689268
204,4.9475506499962965
205,10.20287778041003
206,6.741280956864134
207,4.959227663216453
208,9.504853202470322
209,5.884051844751234
210,5.40862177460809
211,9.109454611876782
212,3.852425865088321
213,8.941843478089195
214,8.172144287407676
215,4.0429068032832625
216,7.375057281515566
217,6.318986714042639
218,7.458339091699971
219,7.319201856570444
220,7.935430127853683
221,5.80637276622933
222,7.3546002731937605
223,8.801598339466945
224,3.3668008310215125
225,8.922571964738593
226,7.501415263555016
227,4.06472139085075
228,8.62143664053775
229,8.185934006378858
230,3.872808843094246
231,10.348668966666972
232,5.437450968451941
233,6.8021008608820726
234,8.355742646822566
235,6.446780985701752
236,6.847792828877472
237,8.020385748390177
238,5.865761737397861
239,9.282331765829188
240,6.6718726567422255
241,4.512047470889698
242,7.775724761681289
243,8.203866510866538
244,5.7192608419413755
245,6.9183552940467
246,7.284541237986424
247,5.5473121252164805
248,7.738152539960415
249,8.82059456094082
250,3.871893692446239
251,9.560104779291974
252,6.724270997575196
253,4.820107849920703
254,9.193931209276329
255,6.580620592662827
256,6.595188566107517
257,7.939727880977273
258,5.885249320770795
259,6.504672146427197
260,8.393854928898593
261,7.8575082091640915
262,5.587096041606664
263,8.330045599119018
264,7.285787703679295
265,5.936138385147249
266,7.562822897804118
267,8.1570596372034
268,4.996703250981708
269,7.764080898892647
270,10.948636515491016
271,3.053422463217286
272,8.038476505106159
273,8.284001753079133
274,6.202654932991779
275,6.908552071371089
276,7.327255813396011
277,6.389319363624725
278,8.658121416326562
279,7.133187378865655
280,5.395789945077201
281,8.78780078551411
282,6.758568133993725
283,5.659349379006388
284,8.652285732934828
285,5.222183469381482
286,5.749115592898313
287,10.662806281558716
288,4.266964703280738
289,8.229465680096023
290,7.081015709882717
291,5.535470903221901
292,8.350564839720448
293,7.499904013593012
294,6.076350902202066
295,8.961102390337595
296,5.287799094750184
297,5.317507282354429
298,9.376492395812857
299,5.960547658577015
300,6.43713421865607
301,8.54422090895346
302,6.5385204081220945
303,6.113144305808747
304,9.081276768973867
305,6.853926245238926
306,3.7665014039524074
307,9.895419897846763
308,5.93592093222656
309,5.270176734676031
310,9.941263510524719
311,4.959593554794662
312,6.327698928201405
313,9.36628855870851
314,7.161262109497631
315,4.078224629453912
316,9.487804594489512
317,6.784488067019298
318,4.982637003738487
319,7.924665237873617
